series_id,series_uuid,series_name,start_date,end_date,ingest_date,reading_type_name,reading_type_id,unit_of_measure,unit_of_mesasure_id,value
16,8f374aae-88ea-4a4f-b17a-09a28bb5edd2,xanthic-curassow-rough-p,2025-12-09T06:46:04.663837Z,2025-12-09T07:46:04.663837Z,2025-12-09T07:48:37.663837Z,Active Power,2,kW,2,3.281223559378411
4,c8a8e73a-b416-494e-94e1-7491b26841fe,classic-swallow-hallowed,2025-12-09T04:33:57.663837Z,2025-12-09T05:33:57.663837Z,2025-12-09T05:38:50.663837Z,Active Power,2,kW,2,9.960964478550945
24,cbe7b26e-e5ec-43c8-9cc3-2a2839ce2152,amazing-macaque-sturdy-d,2025-12-10T04:08:32.663837Z,2025-12-10T05:08:32.663837Z,2025-12-10T05:10:12.663837Z,Voltage,3,V,3,247.46434979111052
4,c8a8e73a-b416-494e-94e1-7491b26841fe,classic-swallow-hallowed,2025-12-09T06:33:57.663837Z,2025-12-09T07:33:57.663837Z,2025-12-09T07:38:21.663837Z,Active Power,2,kW,2,2.6520041475040133
24,cbe7b26e-e5ec-43c8-9cc3-2a2839ce2152,amazing-macaque-sturdy-d,2025-12-10T00:08:32.663837Z,2025-12-10T01:08:32.663837Z,2025-12-10T01:10:06.663837Z,Voltage,3,V,3,226.71539928980022
16,8f374aae-88ea-4a4f-b17a-09a28bb5edd2,xanthic-curassow-rough-p,2025-12-08T20:46:04.663837Z,2025-12-08T21:46:04.663837Z,2025-12-08T21:50:17.663837Z,Active Power,2,kW,2,6.070760074410154
13,35c0fc0d-02da-498c-a6b5-43f530bd6f6d,grinning-dinosaur-romant,2025-12-09T05:41:22.663837Z,2025-12-09T06:41:22.663837Z,2025-12-09T06:46:01.663837Z,Active Power,2,kW,2,1.2358873676349236
15,901c7b14-f438-4763-9a4b-839e5ae0ef47,quirky-nightingale-succe,2025-12-10T06:07:54.663837Z,2025-12-10T07:07:54.663837Z,2025-12-10T07:10:18.663837Z,Active Energy Import,1,kWh,1,2.21556487165163
11,ad41d5b8-7705-43b9-a904-94c6b4dc9e5c,vehement-cuscus-dazzling,2025-12-10T03:28:34.663837Z,2025-12-10T04:28:34.663837Z,2025-12-10T04:29:52.663837Z,Active Energy Import,1,kWh,1,2.049893098731822
23,7ea2dc57-340e-4c75-a338-d5230c677f7e,manipulative-nautilus-ac,2025-12-09T14:08:27.663837Z,2025-12-09T15:08:27.663837Z,2025-12-09T15:13:27.663837Z,Current,4,A,4,9.10172901195291
12,6b744945-305e-450c-9bb8-55708a02b43b,delightful-numbat-therap,2025-12-08T22:19:21.663837Z,2025-12-08T23:19:21.663837Z,2025-12-08T23:19:49.663837Z,Active Energy Import,1,kWh,1,1.6218733339065112
5,562d78d0-9a63-4283-a55b-fe97f393afe5,imposing-ibis-thick-unic,2025-12-09T02:51:44.663837Z,2025-12-09T03:51:44.663837Z,2025-12-09T03:53:27.663837Z,Active Power,2,kW,2,3.984659785647835
2,b4d8a596-2928-4ad7-b979-0355d497e87a,impossible-guppy-purple,2025-12-09T20:03:12.663837Z,2025-12-09T21:03:12.663837Z,2025-12-09T21:04:22.663837Z,Active Energy Import,1,kWh,1,3.298754113736837
19,5c53ecb7-c068-4ded-819b-d25b04a961ee,daffodil-eagle-outgoing,2025-12-09T07:38:58.663837Z,2025-12-09T08:38:58.663837Z,2025-12-09T08:43:18.663837Z,Current,4,A,4,23.86956171275788
13,35c0fc0d-02da-498c-a6b5-43f530bd6f6d,grinning-dinosaur-romant,2025-12-09T14:41:22.663837Z,2025-12-09T15:41:22.663837Z,2025-12-09T15:42:26.663837Z,Active Power,2,kW,2,1.3977701250722108
15,901c7b14-f438-4763-9a4b-839e5ae0ef47,quirky-nightingale-succe,2025-12-08T17:07:54.663837Z,2025-12-08T18:07:54.663837Z,2025-12-08T18:09:55.663837Z,Active Energy Import,1,kWh,1,2.069067855884567
8,715bd6f9-b0af-42e9-a5ea-d37e23e2c042,ebony-cockle-resourceful,2025-12-09T19:15:09.663837Z,2025-12-09T20:15:09.663837Z,2025-12-09T20:19:25.663837Z,Active Energy Import,1,kWh,1,2.240872747932854
7,7ec388ab-ef57-4cd0-8166-24bca0f9352d,winged-chital-fascinatin,2025-12-10T06:58:24.663837Z,2025-12-10T07:58:24.663837Z,2025-12-10T08:01:08.663837Z,Active Energy Import,1,kWh,1,2.878983642062071
4,c8a8e73a-b416-494e-94e1-7491b26841fe,classic-swallow-hallowed,2025-12-09T20:33:57.663837Z,2025-12-09T21:33:57.663837Z,2025-12-09T21:36:10.663837Z,Active Power,2,kW,2,9.053364910793233
14,51d4a3f0-bdeb-45b4-8d92-c2f412fbb544,jasper-quetzal-chubby-pa,2025-12-09T01:04:16.663837Z,2025-12-09T02:04:16.663837Z,2025-12-09T02:09:04.663837Z,Active Power,2,kW,2,2.071573703466585
15,901c7b14-f438-4763-9a4b-839e5ae0ef47,quirky-nightingale-succe,2025-12-08T15:07:54.663837Z,2025-12-08T16:07:54.663837Z,2025-12-08T16:12:41.663837Z,Active Energy Import,1,kWh,1,3.604199583287996
18,407833b8-9e2c-4a0f-a9fa-0787b87cc227,solid-pigeon-versatile-f,2025-12-09T20:54:04.663837Z,2025-12-09T21:54:04.663837Z,2025-12-09T21:54:35.663837Z,Active Power,2,kW,2,6.411790362044472
20,58f98d07-ed02-4afb-afca-285914108982,sandy-dugong-just-squirr,2025-12-08T18:31:40.663837Z,2025-12-08T19:31:40.663837Z,2025-12-08T19:34:34.663837Z,Voltage,3,V,3,220.92866424455494
3,1dc76f88-c58c-41ed-930f-80249b26f147,skilled-mouse-married-pe,2025-12-09T00:07:06.663837Z,2025-12-09T01:07:06.663837Z,2025-12-09T01:10:12.663837Z,Voltage,3,V,3,226.94314492079684
21,f6fdc037-53d7-4d3e-b26e-487c7210c280,vague-dugong-vagabond-ge,2025-12-08T22:59:27.663837Z,2025-12-08T23:59:27.663837Z,2025-12-09T00:00:09.663837Z,Active Energy Import,1,kWh,1,2.260213426226987
25,d3b99682-d478-4d6f-9a57-ac32627e471c,charming-salmon-alluring,2025-12-10T11:56:21.663837Z,2025-12-10T12:56:21.663837Z,2025-12-10T12:58:09.663837Z,Voltage,3,V,3,232.9080669691146
8,715bd6f9-b0af-42e9-a5ea-d37e23e2c042,ebony-cockle-resourceful,2025-12-09T09:15:09.663837Z,2025-12-09T10:15:09.663837Z,2025-12-09T10:18:28.663837Z,Active Energy Import,1,kWh,1,1.6819830994568763
17,613be624-235c-4fd2-94f0-4a1400ce1530,attentive-chicken-fresh,2025-12-09T21:55:57.663837Z,2025-12-09T22:55:57.663837Z,2025-12-09T22:59:19.663837Z,Current,4,A,4,11.365878955124549
10,6cbf975e-4fb3-4a99-8066-0a149d2c05ac,sceptical-gharial-soft-t,2025-12-10T01:45:40.663837Z,2025-12-10T02:45:40.663837Z,2025-12-10T02:46:11.663837Z,Active Energy Import,1,kWh,1,1.0177911917513693
9,c3ec0f1e-faa7-4604-8728-02ffbd377578,enlightened-hippo-infrar,2025-12-09T09:51:48.663837Z,2025-12-09T10:51:48.663837Z,2025-12-09T10:54:47.663837Z,Current,4,A,4,7.374546815603269
16,8f374aae-88ea-4a4f-b17a-09a28bb5edd2,xanthic-curassow-rough-p,2025-12-10T07:46:04.663837Z,2025-12-10T08:46:04.663837Z,2025-12-10T08:47:37.663837Z,Active Power,2,kW,2,6.023989852731658
17,613be624-235c-4fd2-94f0-4a1400ce1530,attentive-chicken-fresh,2025-12-09T02:55:57.663837Z,2025-12-09T03:55:57.663837Z,2025-12-09T03:56:48.663837Z,Current,4,A,4,24.600335536622943
3,1dc76f88-c58c-41ed-930f-80249b26f147,skilled-mouse-married-pe,2025-12-09T05:07:06.663837Z,2025-12-09T06:07:06.663837Z,2025-12-09T06:08:06.663837Z,Voltage,3,V,3,219.94625335681144
1,cb345846-7a9d-4e68-ac49-ff10ea7e597c,noisy-civet-wise-wolf-ea,2025-12-09T17:52:45.663837Z,2025-12-09T18:52:45.663837Z,2025-12-09T18:54:38.663837Z,Active Energy Import,1,kWh,1,4.565680620927725
3,1dc76f88-c58c-41ed-930f-80249b26f147,skilled-mouse-married-pe,2025-12-09T19:07:06.663837Z,2025-12-09T20:07:06.663837Z,2025-12-09T20:11:55.663837Z,Voltage,3,V,3,236.47485247802982
11,ad41d5b8-7705-43b9-a904-94c6b4dc9e5c,vehement-cuscus-dazzling,2025-12-09T13:28:34.663837Z,2025-12-09T14:28:34.663837Z,2025-12-09T14:32:27.663837Z,Active Energy Import,1,kWh,1,2.6929028885193684
14,51d4a3f0-bdeb-45b4-8d92-c2f412fbb544,jasper-quetzal-chubby-pa,2025-12-08T22:04:16.663837Z,2025-12-08T23:04:16.663837Z,2025-12-08T23:07:11.663837Z,Active Power,2,kW,2,2.4356889716402366
24,cbe7b26e-e5ec-43c8-9cc3-2a2839ce2152,amazing-macaque-sturdy-d,2025-12-09T13:08:32.663837Z,2025-12-09T14:08:32.663837Z,2025-12-09T14:12:38.663837Z,Voltage,3,V,3,214.02179619109393
12,6b744945-305e-450c-9bb8-55708a02b43b,delightful-numbat-therap,2025-12-08T18:19:21.663837Z,2025-12-08T19:19:21.663837Z,2025-12-08T19:20:12.663837Z,Active Energy Import,1,kWh,1,2.1698573596156283
5,562d78d0-9a63-4283-a55b-fe97f393afe5,imposing-ibis-thick-unic,2025-12-09T22:51:44.663837Z,2025-12-09T23:51:44.663837Z,2025-12-09T23:55:18.663837Z,Active Power,2,kW,2,3.2618290485739987
3,1dc76f88-c58c-41ed-930f-80249b26f147,skilled-mouse-married-pe,2025-12-09T03:07:06.663837Z,2025-12-09T04:07:06.663837Z,2025-12-09T04:08:01.663837Z,Voltage,3,V,3,212.42450696308055
25,d3b99682-d478-4d6f-9a57-ac32627e471c,charming-salmon-alluring,2025-12-10T01:56:21.663837Z,2025-12-10T02:56:21.663837Z,2025-12-10T03:00:18.663837Z,Voltage,3,V,3,239.90939348603428
3,1dc76f88-c58c-41ed-930f-80249b26f147,skilled-mouse-married-pe,2025-12-09T18:07:06.663837Z,2025-12-09T19:07:06.663837Z,2025-12-09T19:11:03.663837Z,Voltage,3,V,3,221.40996915787682
7,7ec388ab-ef57-4cd0-8166-24bca0f9352d,winged-chital-fascinatin,2025-12-10T07:58:24.663837Z,2025-12-10T08:58:24.663837Z,2025-12-10T09:01:41.663837Z,Active Energy Import,1,kWh,1,1.9832722075831366
25,d3b99682-d478-4d6f-9a57-ac32627e471c,charming-salmon-alluring,2025-12-10T07:56:21.663837Z,2025-12-10T08:56:21.663837Z,2025-12-10T09:00:56.663837Z,Voltage,3,V,3,238.1506450062349
12,6b744945-305e-450c-9bb8-55708a02b43b,delightful-numbat-therap,2025-12-09T08:19:21.663837Z,2025-12-09T09:19:21.663837Z,2025-12-09T09:21:36.663837Z,Active Energy Import,1,kWh,1,2.297852495883655
19,5c53ecb7-c068-4ded-819b-d25b04a961ee,daffodil-eagle-outgoing,2025-12-10T00:38:58.663837Z,2025-12-10T01:38:58.663837Z,2025-12-10T01:41:53.663837Z,Current,4,A,4,5.336383594374561
1,cb345846-7a9d-4e68-ac49-ff10ea7e597c,noisy-civet-wise-wolf-ea,2025-12-08T20:52:45.663837Z,2025-12-08T21:52:45.663837Z,2025-12-08T21:57:24.663837Z,Active Energy Import,1,kWh,1,0.6241308142660468
25,d3b99682-d478-4d6f-9a57-ac32627e471c,charming-salmon-alluring,2025-12-10T08:56:21.663837Z,2025-12-10T09:56:21.663837Z,2025-12-10T09:57:05.663837Z,Voltage,3,V,3,246.68978827123902
18,407833b8-9e2c-4a0f-a9fa-0787b87cc227,solid-pigeon-versatile-f,2025-12-09T14:54:04.663837Z,2025-12-09T15:54:04.663837Z,2025-12-09T15:59:01.663837Z,Active Power,2,kW,2,9.844397935315772
10,6cbf975e-4fb3-4a99-8066-0a149d2c05ac,sceptical-gharial-soft-t,2025-12-09T00:45:40.663837Z,2025-12-09T01:45:40.663837Z,2025-12-09T01:48:30.663837Z,Active Energy Import,1,kWh,1,3.018568204729553
9,c3ec0f1e-faa7-4604-8728-02ffbd377578,enlightened-hippo-infrar,2025-12-09T01:51:48.663837Z,2025-12-09T02:51:48.663837Z,2025-12-09T02:53:24.663837Z,Current,4,A,4,12.090703551217423
15,901c7b14-f438-4763-9a4b-839e5ae0ef47,quirky-nightingale-succe,2025-12-10T01:07:54.663837Z,2025-12-10T02:07:54.663837Z,2025-12-10T02:09:19.663837Z,Active Energy Import,1,kWh,1,1.8502654623850194
15,901c7b14-f438-4763-9a4b-839e5ae0ef47,quirky-nightingale-succe,2025-12-08T16:07:54.663837Z,2025-12-08T17:07:54.663837Z,2025-12-08T17:09:49.663837Z,Active Energy Import,1,kWh,1,2.1503497083319316
15,901c7b14-f438-4763-9a4b-839e5ae0ef47,quirky-nightingale-succe,2025-12-08T23:07:54.663837Z,2025-12-09T00:07:54.663837Z,2025-12-09T00:08:42.663837Z,Active Energy Import,1,kWh,1,0.466150508518387
4,c8a8e73a-b416-494e-94e1-7491b26841fe,classic-swallow-hallowed,2025-12-10T11:33:57.663837Z,2025-12-10T12:33:57.663837Z,2025-12-10T12:34:54.663837Z,Active Power,2,kW,2,3.5367863461461835
24,cbe7b26e-e5ec-43c8-9cc3-2a2839ce2152,amazing-macaque-sturdy-d,2025-12-09T23:08:32.663837Z,2025-12-10T00:08:32.663837Z,2025-12-10T00:08:56.663837Z,Voltage,3,V,3,246.52918902679409
16,8f374aae-88ea-4a4f-b17a-09a28bb5edd2,xanthic-curassow-rough-p,2025-12-09T22:46:04.663837Z,2025-12-09T23:46:04.663837Z,2025-12-09T23:49:34.663837Z,Active Power,2,kW,2,5.239625430006316
2,b4d8a596-2928-4ad7-b979-0355d497e87a,impossible-guppy-purple,2025-12-10T07:03:12.663837Z,2025-12-10T08:03:12.663837Z,2025-12-10T08:08:00.663837Z,Active Energy Import,1,kWh,1,1.150573662982885
7,7ec388ab-ef57-4cd0-8166-24bca0f9352d,winged-chital-fascinatin,2025-12-09T07:58:24.663837Z,2025-12-09T08:58:24.663837Z,2025-12-09T08:58:42.663837Z,Active Energy Import,1,kWh,1,0.4197373108100011
19,5c53ecb7-c068-4ded-819b-d25b04a961ee,daffodil-eagle-outgoing,2025-12-09T00:38:58.663837Z,2025-12-09T01:38:58.663837Z,2025-12-09T01:39:12.663837Z,Current,4,A,4,10.236957137481788
3,1dc76f88-c58c-41ed-930f-80249b26f147,skilled-mouse-married-pe,2025-12-09T01:07:06.663837Z,2025-12-09T02:07:06.663837Z,2025-12-09T02:11:10.663837Z,Voltage,3,V,3,244.55346993478412
21,f6fdc037-53d7-4d3e-b26e-487c7210c280,vague-dugong-vagabond-ge,2025-12-10T12:59:27.663837Z,2025-12-10T13:59:27.663837Z,2025-12-10T14:04:27.663837Z,Active Energy Import,1,kWh,1,1.3232795391652723
5,562d78d0-9a63-4283-a55b-fe97f393afe5,imposing-ibis-thick-unic,2025-12-09T21:51:44.663837Z,2025-12-09T22:51:44.663837Z,2025-12-09T22:54:22.663837Z,Active Power,2,kW,2,5.071225040352692
12,6b744945-305e-450c-9bb8-55708a02b43b,delightful-numbat-therap,2025-12-08T19:19:21.663837Z,2025-12-08T20:19:21.663837Z,2025-12-08T20:20:16.663837Z,Active Energy Import,1,kWh,1,3.801848464971327
24,cbe7b26e-e5ec-43c8-9cc3-2a2839ce2152,amazing-macaque-sturdy-d,2025-12-09T09:08:32.663837Z,2025-12-09T10:08:32.663837Z,2025-12-09T10:10:39.663837Z,Voltage,3,V,3,219.69832153641147
19,5c53ecb7-c068-4ded-819b-d25b04a961ee,daffodil-eagle-outgoing,2025-12-09T04:38:58.663837Z,2025-12-09T05:38:58.663837Z,2025-12-09T05:40:05.663837Z,Current,4,A,4,1.909977864754051
10,6cbf975e-4fb3-4a99-8066-0a149d2c05ac,sceptical-gharial-soft-t,2025-12-08T19:45:40.663837Z,2025-12-08T20:45:40.663837Z,2025-12-08T20:49:29.663837Z,Active Energy Import,1,kWh,1,0.6217682908735411
6,dc3631b9-1f85-4689-bd12-5c399dcc05d6,beryl-dormouse-rich-phea,2025-12-10T06:05:53.663837Z,2025-12-10T07:05:53.663837Z,2025-12-10T07:07:56.663837Z,Active Power,2,kW,2,3.830352924313382
18,407833b8-9e2c-4a0f-a9fa-0787b87cc227,solid-pigeon-versatile-f,2025-12-10T00:54:04.663837Z,2025-12-10T01:54:04.663837Z,2025-12-10T01:56:34.663837Z,Active Power,2,kW,2,0.8387512537179009
12,6b744945-305e-450c-9bb8-55708a02b43b,delightful-numbat-therap,2025-12-09T14:19:21.663837Z,2025-12-09T15:19:21.663837Z,2025-12-09T15:23:03.663837Z,Active Energy Import,1,kWh,1,3.4515675623006454
7,7ec388ab-ef57-4cd0-8166-24bca0f9352d,winged-chital-fascinatin,2025-12-10T10:58:24.663837Z,2025-12-10T11:58:24.663837Z,2025-12-10T12:01:03.663837Z,Active Energy Import,1,kWh,1,4.251466195443982
1,cb345846-7a9d-4e68-ac49-ff10ea7e597c,noisy-civet-wise-wolf-ea,2025-12-09T21:52:45.663837Z,2025-12-09T22:52:45.663837Z,2025-12-09T22:56:44.663837Z,Active Energy Import,1,kWh,1,0.7143579522103133
9,c3ec0f1e-faa7-4604-8728-02ffbd377578,enlightened-hippo-infrar,2025-12-09T11:51:48.663837Z,2025-12-09T12:51:48.663837Z,2025-12-09T12:55:57.663837Z,Current,4,A,4,4.563485628996982
17,613be624-235c-4fd2-94f0-4a1400ce1530,attentive-chicken-fresh,2025-12-09T00:55:57.663837Z,2025-12-09T01:55:57.663837Z,2025-12-09T01:59:10.663837Z,Current,4,A,4,33.26786526652486
9,c3ec0f1e-faa7-4604-8728-02ffbd377578,enlightened-hippo-infrar,2025-12-10T01:51:48.663837Z,2025-12-10T02:51:48.663837Z,2025-12-10T02:53:39.663837Z,Current,4,A,4,25.020601216264126
2,b4d8a596-2928-4ad7-b979-0355d497e87a,impossible-guppy-purple,2025-12-10T09:03:12.663837Z,2025-12-10T10:03:12.663837Z,2025-12-10T10:03:47.663837Z,Active Energy Import,1,kWh,1,1.144708919055772
6,dc3631b9-1f85-4689-bd12-5c399dcc05d6,beryl-dormouse-rich-phea,2025-12-10T10:05:53.663837Z,2025-12-10T11:05:53.663837Z,2025-12-10T11:09:30.663837Z,Active Power,2,kW,2,0.6226571058358532
12,6b744945-305e-450c-9bb8-55708a02b43b,delightful-numbat-therap,2025-12-09T00:19:21.663837Z,2025-12-09T01:19:21.663837Z,2025-12-09T01:22:37.663837Z,Active Energy Import,1,kWh,1,2.1534339392770003
20,58f98d07-ed02-4afb-afca-285914108982,sandy-dugong-just-squirr,2025-12-09T09:31:40.663837Z,2025-12-09T10:31:40.663837Z,2025-12-09T10:32:06.663837Z,Voltage,3,V,3,239.07257582844412
2,b4d8a596-2928-4ad7-b979-0355d497e87a,impossible-guppy-purple,2025-12-09T10:03:12.663837Z,2025-12-09T11:03:12.663837Z,2025-12-09T11:04:35.663837Z,Active Energy Import,1,kWh,1,1.8695692629557397
23,7ea2dc57-340e-4c75-a338-d5230c677f7e,manipulative-nautilus-ac,2025-12-09T16:08:27.663837Z,2025-12-09T17:08:27.663837Z,2025-12-09T17:09:59.663837Z,Current,4,A,4,20.96929330498732
13,35c0fc0d-02da-498c-a6b5-43f530bd6f6d,grinning-dinosaur-romant,2025-12-09T22:41:22.663837Z,2025-12-09T23:41:22.663837Z,2025-12-09T23:42:17.663837Z,Active Power,2,kW,2,8.336930832963215
20,58f98d07-ed02-4afb-afca-285914108982,sandy-dugong-just-squirr,2025-12-09T08:31:40.663837Z,2025-12-09T09:31:40.663837Z,2025-12-09T09:35:32.663837Z,Voltage,3,V,3,224.06187935087968
18,407833b8-9e2c-4a0f-a9fa-0787b87cc227,solid-pigeon-versatile-f,2025-12-09T19:54:04.663837Z,2025-12-09T20:54:04.663837Z,2025-12-09T20:55:19.663837Z,Active Power,2,kW,2,8.730019200593471
10,6cbf975e-4fb3-4a99-8066-0a149d2c05ac,sceptical-gharial-soft-t,2025-12-10T00:45:40.663837Z,2025-12-10T01:45:40.663837Z,2025-12-10T01:50:00.663837Z,Active Energy Import,1,kWh,1,3.1270437107250446
16,8f374aae-88ea-4a4f-b17a-09a28bb5edd2,xanthic-curassow-rough-p,2025-12-09T19:46:04.663837Z,2025-12-09T20:46:04.663837Z,2025-12-09T20:50:04.663837Z,Active Power,2,kW,2,8.320259130717071
14,51d4a3f0-bdeb-45b4-8d92-c2f412fbb544,jasper-quetzal-chubby-pa,2025-12-10T03:04:16.663837Z,2025-12-10T04:04:16.663837Z,2025-12-10T04:05:36.663837Z,Active Power,2,kW,2,0.6568223332011391
10,6cbf975e-4fb3-4a99-8066-0a149d2c05ac,sceptical-gharial-soft-t,2025-12-10T05:45:40.663837Z,2025-12-10T06:45:40.663837Z,2025-12-10T06:47:47.663837Z,Active Energy Import,1,kWh,1,3.5489141255012955
16,8f374aae-88ea-4a4f-b17a-09a28bb5edd2,xanthic-curassow-rough-p,2025-12-09T12:46:04.663837Z,2025-12-09T13:46:04.663837Z,2025-12-09T13:46:30.663837Z,Active Power,2,kW,2,4.362195955123122
22,775a8f35-a841-4224-8e9b-e41791a8917b,azure-tuna-benevolent-le,2025-12-09T00:53:11.663837Z,2025-12-09T01:53:11.663837Z,2025-12-09T01:56:10.663837Z,Active Power,2,kW,2,6.066602628206363
16,8f374aae-88ea-4a4f-b17a-09a28bb5edd2,xanthic-curassow-rough-p,2025-12-09T05:46:04.663837Z,2025-12-09T06:46:04.663837Z,2025-12-09T06:47:19.663837Z,Active Power,2,kW,2,7.641608957612477
5,562d78d0-9a63-4283-a55b-fe97f393afe5,imposing-ibis-thick-unic,2025-12-08T21:51:44.663837Z,2025-12-08T22:51:44.663837Z,2025-12-08T22:52:44.663837Z,Active Power,2,kW,2,3.825417225969343
8,715bd6f9-b0af-42e9-a5ea-d37e23e2c042,ebony-cockle-resourceful,2025-12-09T17:15:09.663837Z,2025-12-09T18:15:09.663837Z,2025-12-09T18:18:42.663837Z,Active Energy Import,1,kWh,1,2.442889234243937
2,b4d8a596-2928-4ad7-b979-0355d497e87a,impossible-guppy-purple,2025-12-10T10:03:12.663837Z,2025-12-10T11:03:12.663837Z,2025-12-10T11:03:33.663837Z,Active Energy Import,1,kWh,1,4.298177001268733
11,ad41d5b8-7705-43b9-a904-94c6b4dc9e5c,vehement-cuscus-dazzling,2025-12-09T03:28:34.663837Z,2025-12-09T04:28:34.663837Z,2025-12-09T04:30:43.663837Z,Active Energy Import,1,kWh,1,2.2839323636615676
21,f6fdc037-53d7-4d3e-b26e-487c7210c280,vague-dugong-vagabond-ge,2025-12-09T07:59:27.663837Z,2025-12-09T08:59:27.663837Z,2025-12-09T09:01:33.663837Z,Active Energy Import,1,kWh,1,3.951865304038746
20,58f98d07-ed02-4afb-afca-285914108982,sandy-dugong-just-squirr,2025-12-09T10:31:40.663837Z,2025-12-09T11:31:40.663837Z,2025-12-09T11:34:45.663837Z,Voltage,3,V,3,234.59405928795059
6,dc3631b9-1f85-4689-bd12-5c399dcc05d6,beryl-dormouse-rich-phea,2025-12-09T09:05:53.663837Z,2025-12-09T10:05:53.663837Z,2025-12-09T10:06:00.663837Z,Active Power,2,kW,2,8.926598262113664
17,613be624-235c-4fd2-94f0-4a1400ce1530,attentive-chicken-fresh,2025-12-10T02:55:57.663837Z,2025-12-10T03:55:57.663837Z,2025-12-10T03:56:45.663837Z,Current,4,A,4,12.383275496638436
9,c3ec0f1e-faa7-4604-8728-02ffbd377578,enlightened-hippo-infrar,2025-12-08T23:51:48.663837Z,2025-12-09T00:51:48.663837Z,2025-12-09T00:52:44.663837Z,Current,4,A,4,33.305134533082715
21,f6fdc037-53d7-4d3e-b26e-487c7210c280,vague-dugong-vagabond-ge,2025-12-10T03:59:27.663837Z,2025-12-10T04:59:27.663837Z,2025-12-10T05:00:12.663837Z,Active Energy Import,1,kWh,1,1.2530265449099953
1,cb345846-7a9d-4e68-ac49-ff10ea7e597c,noisy-civet-wise-wolf-ea,2025-12-10T00:52:45.663837Z,2025-12-10T01:52:45.663837Z,2025-12-10T01:56:29.663837Z,Active Energy Import,1,kWh,1,4.4891144180123845
25,d3b99682-d478-4d6f-9a57-ac32627e471c,charming-salmon-alluring,2025-12-09T21:56:21.663837Z,2025-12-09T22:56:21.663837Z,2025-12-09T22:59:05.663837Z,Voltage,3,V,3,237.61161509675256
14,51d4a3f0-bdeb-45b4-8d92-c2f412fbb544,jasper-quetzal-chubby-pa,2025-12-10T06:04:16.663837Z,2025-12-10T07:04:16.663837Z,2025-12-10T07:07:36.663837Z,Active Power,2,kW,2,9.946277558609236
8,715bd6f9-b0af-42e9-a5ea-d37e23e2c042,ebony-cockle-resourceful,2025-12-08T22:15:09.663837Z,2025-12-08T23:15:09.663837Z,2025-12-08T23:19:09.663837Z,Active Energy Import,1,kWh,1,3.536543218530385
18,407833b8-9e2c-4a0f-a9fa-0787b87cc227,solid-pigeon-versatile-f,2025-12-09T10:54:04.663837Z,2025-12-09T11:54:04.663837Z,2025-12-09T11:57:58.663837Z,Active Power,2,kW,2,2.3400294433542443
2,b4d8a596-2928-4ad7-b979-0355d497e87a,impossible-guppy-purple,2025-12-09T03:03:12.663837Z,2025-12-09T04:03:12.663837Z,2025-12-09T04:06:59.663837Z,Active Energy Import,1,kWh,1,0.7907887717233486
7,7ec388ab-ef57-4cd0-8166-24bca0f9352d,winged-chital-fascinatin,2025-12-10T08:58:24.663837Z,2025-12-10T09:58:24.663837Z,2025-12-10T10:00:10.663837Z,Active Energy Import,1,kWh,1,0.3799823892152998
13,35c0fc0d-02da-498c-a6b5-43f530bd6f6d,grinning-dinosaur-romant,2025-12-08T20:41:22.663837Z,2025-12-08T21:41:22.663837Z,2025-12-08T21:45:33.663837Z,Active Power,2,kW,2,9.673840761668123
15,901c7b14-f438-4763-9a4b-839e5ae0ef47,quirky-nightingale-succe,2025-12-09T11:07:54.663837Z,2025-12-09T12:07:54.663837Z,2025-12-09T12:10:58.663837Z,Active Energy Import,1,kWh,1,4.226867093006725
20,58f98d07-ed02-4afb-afca-285914108982,sandy-dugong-just-squirr,2025-12-09T00:31:40.663837Z,2025-12-09T01:31:40.663837Z,2025-12-09T01:36:10.663837Z,Voltage,3,V,3,220.66882783208732
18,407833b8-9e2c-4a0f-a9fa-0787b87cc227,solid-pigeon-versatile-f,2025-12-10T12:54:04.663837Z,2025-12-10T13:54:04.663837Z,2025-12-10T13:55:19.663837Z,Active Power,2,kW,2,0.3830319111704372
2,b4d8a596-2928-4ad7-b979-0355d497e87a,impossible-guppy-purple,2025-12-08T23:03:12.663837Z,2025-12-09T00:03:12.663837Z,2025-12-09T00:03:22.663837Z,Active Energy Import,1,kWh,1,3.4014170512825928
14,51d4a3f0-bdeb-45b4-8d92-c2f412fbb544,jasper-quetzal-chubby-pa,2025-12-09T14:04:16.663837Z,2025-12-09T15:04:16.663837Z,2025-12-09T15:07:56.663837Z,Active Power,2,kW,2,5.260855265978671
3,1dc76f88-c58c-41ed-930f-80249b26f147,skilled-mouse-married-pe,2025-12-09T11:07:06.663837Z,2025-12-09T12:07:06.663837Z,2025-12-09T12:11:47.663837Z,Voltage,3,V,3,243.44110340319807
15,901c7b14-f438-4763-9a4b-839e5ae0ef47,quirky-nightingale-succe,2025-12-09T10:07:54.663837Z,2025-12-09T11:07:54.663837Z,2025-12-09T11:09:53.663837Z,Active Energy Import,1,kWh,1,4.236374240674763
9,c3ec0f1e-faa7-4604-8728-02ffbd377578,enlightened-hippo-infrar,2025-12-09T16:51:48.663837Z,2025-12-09T17:51:48.663837Z,2025-12-09T17:52:36.663837Z,Current,4,A,4,39.756724908408806
