id,name,asOf,start,end,ingestedAt,quantity
567,crazy-zebra-glisteni,2026-01-01T06:53:48.046243Z,2026-01-01T05:53:48.046243Z,2026-01-01T06:53:48.046243Z,2026-01-01T06:56:29.046243Z,76.63389090096281
8443,cautious-swine-authe,2026-11-25T10:53:48.046243Z,2026-11-25T09:53:48.046243Z,2026-11-25T10:53:48.046243Z,2026-11-25T10:55:44.046243Z,80.90076874243098
4869,dazzling-shrew-esote,2026-06-29T12:53:48.046243Z,2026-06-29T11:53:48.046243Z,2026-06-29T12:53:48.046243Z,2026-06-29T12:58:02.046243Z,96.48482341130614
7871,unique-otter-thunder,2026-11-01T14:53:48.046243Z,2026-11-01T13:53:48.046243Z,2026-11-01T14:53:48.046243Z,2026-11-01T14:54:06.046243Z,49.209930368069934
106,logical-seahorse-vic,2025-12-13T01:53:48.046243Z,2025-12-13T00:53:48.046243Z,2025-12-13T01:53:48.046243Z,2025-12-13T01:58:18.046243Z,20.39312653311045
6914,opalescent-sawfly-en,2026-09-22T17:53:48.046243Z,2026-09-22T16:53:48.046243Z,2026-09-22T17:53:48.046243Z,2026-09-22T17:56:13.046243Z,34.709988458186345
769,glistening-dragonfly,2026-01-09T16:53:48.046243Z,2026-01-09T15:53:48.046243Z,2026-01-09T16:53:48.046243Z,2026-01-09T16:58:13.046243Z,71.77254013812482
6324,helpful-leech-piquan,2026-08-29T03:53:48.046243Z,2026-08-29T02:53:48.046243Z,2026-08-29T03:53:48.046243Z,2026-08-29T03:57:24.046243Z,69.62005737816645
6243,charming-lemur-savvy,2026-08-25T18:53:48.046243Z,2026-08-25T17:53:48.046243Z,2026-08-25T18:53:48.046243Z,2026-08-25T18:54:03.046243Z,64.30641156556561
5869,bold-earthworm-terre,2026-08-10T04:53:48.046243Z,2026-08-10T03:53:48.046243Z,2026-08-10T04:53:48.046243Z,2026-08-10T04:56:29.046243Z,43.49168470745117
7050,pumpkin-bullfrog-lib,2026-09-28T09:53:48.046243Z,2026-09-28T08:53:48.046243Z,2026-09-28T09:53:48.046243Z,2026-09-28T09:55:07.046243Z,92.5006682349392
3783,heavenly-foxhound-ul,2026-05-15T06:53:48.046243Z,2026-05-15T05:53:48.046243Z,2026-05-15T06:53:48.046243Z,2026-05-15T06:57:48.046243Z,40.867022452684395
8272,fancy-aardwolf-convi,2026-11-18T07:53:48.046243Z,2026-11-18T06:53:48.046243Z,2026-11-18T07:53:48.046243Z,2026-11-18T07:58:28.046243Z,83.94790218509094
6021,affable-firefly-orth,2026-08-16T12:53:48.046243Z,2026-08-16T11:53:48.046243Z,2026-08-16T12:53:48.046243Z,2026-08-16T12:56:55.046243Z,81.75644169141815
2714,successful-tanuki-se,2026-03-31T17:53:48.046243Z,2026-03-31T16:53:48.046243Z,2026-03-31T17:53:48.046243Z,2026-03-31T17:56:48.046243Z,66.08237904840713
8381,clever-lyrebird-tast,2026-11-22T20:53:48.046243Z,2026-11-22T19:53:48.046243Z,2026-11-22T20:53:48.046243Z,2026-11-22T20:57:15.046243Z,61.90400157977246
4954,marvellous-sponge-gr,2026-07-03T01:53:48.046243Z,2026-07-03T00:53:48.046243Z,2026-07-03T01:53:48.046243Z,2026-07-03T01:57:55.046243Z,6.933867722956066
2116,magic-lori-majestic,2026-03-06T19:53:48.046243Z,2026-03-06T18:53:48.046243Z,2026-03-06T19:53:48.046243Z,2026-03-06T19:57:32.046243Z,58.67765067832702
4840,steady-wapiti-abstra,2026-06-28T07:53:48.046243Z,2026-06-28T06:53:48.046243Z,2026-06-28T07:53:48.046243Z,2026-06-28T07:54:06.046243Z,41.99820170077644
4147,towering-terrier-gor,2026-05-30T10:53:48.046243Z,2026-05-30T09:53:48.046243Z,2026-05-30T10:53:48.046243Z,2026-05-30T10:55:16.046243Z,96.01069426591944
4913,agile-coucal-jovial,2026-07-01T08:53:48.046243Z,2026-07-01T07:53:48.046243Z,2026-07-01T08:53:48.046243Z,2026-07-01T08:56:26.046243Z,1.1662471707884037
6018,tiny-mouse-knowing-g,2026-08-16T09:53:48.046243Z,2026-08-16T08:53:48.046243Z,2026-08-16T09:53:48.046243Z,2026-08-16T09:58:45.046243Z,0.8746958214105982
5766,thankful-lion-saffro,2026-08-05T21:53:48.046243Z,2026-08-05T20:53:48.046243Z,2026-08-05T21:53:48.046243Z,2026-08-05T21:56:29.046243Z,42.00328925081479
7321,big-hyena-evasive-li,2026-10-09T16:53:48.046243Z,2026-10-09T15:53:48.046243Z,2026-10-09T16:53:48.046243Z,2026-10-09T16:56:39.046243Z,72.12073957023496
661,provocative-woodlous,2026-01-05T04:53:48.046243Z,2026-01-05T03:53:48.046243Z,2026-01-05T04:53:48.046243Z,2026-01-05T04:54:46.046243Z,17.786176773726215
2859,steel-dugong-stirrin,2026-04-06T18:53:48.046243Z,2026-04-06T17:53:48.046243Z,2026-04-06T18:53:48.046243Z,2026-04-06T18:56:17.046243Z,0.4496553257967828
8704,rustling-tortoise-vi,2026-12-06T07:53:48.046243Z,2026-12-06T06:53:48.046243Z,2026-12-06T07:53:48.046243Z,2026-12-06T07:58:14.046243Z,19.047482530209248
4499,spiritual-swallow-ki,2026-06-14T02:53:48.046243Z,2026-06-14T01:53:48.046243Z,2026-06-14T02:53:48.046243Z,2026-06-14T02:58:12.046243Z,77.68089673941375
1109,delectable-gazelle-p,2026-01-23T20:53:48.046243Z,2026-01-23T19:53:48.046243Z,2026-01-23T20:53:48.046243Z,2026-01-23T20:56:13.046243Z,56.70355037748179
82,skinny-iguana-indepe,2025-12-12T01:53:48.046243Z,2025-12-12T00:53:48.046243Z,2025-12-12T01:53:48.046243Z,2025-12-12T01:56:21.046243Z,66.11770851060797
7746,prompt-salmon-uncove,2026-10-27T09:53:48.046243Z,2026-10-27T08:53:48.046243Z,2026-10-27T09:53:48.046243Z,2026-10-27T09:57:42.046243Z,15.667897293054256
1942,uncovered-starfish-r,2026-02-27T13:53:48.046243Z,2026-02-27T12:53:48.046243Z,2026-02-27T13:53:48.046243Z,2026-02-27T13:55:54.046243Z,79.82225314846444
5460,ruby-dove-nocturnal,2026-07-24T03:53:48.046243Z,2026-07-24T02:53:48.046243Z,2026-07-24T03:53:48.046243Z,2026-07-24T03:56:18.046243Z,86.94160816273386
2947,auburn-copperhead-em,2026-04-10T10:53:48.046243Z,2026-04-10T09:53:48.046243Z,2026-04-10T10:53:48.046243Z,2026-04-10T10:57:35.046243Z,44.935809882115905
6525,graceful-sturgeon-of,2026-09-06T12:53:48.046243Z,2026-09-06T11:53:48.046243Z,2026-09-06T12:53:48.046243Z,2026-09-06T12:57:22.046243Z,94.50351375124116
8711,quixotic-pheasant-de,2026-12-06T14:53:48.046243Z,2026-12-06T13:53:48.046243Z,2026-12-06T14:53:48.046243Z,2026-12-06T14:53:54.046243Z,77.42663368890392
282,ambitious-chital-cam,2025-12-20T09:53:48.046243Z,2025-12-20T08:53:48.046243Z,2025-12-20T09:53:48.046243Z,2025-12-20T09:57:06.046243Z,68.89986312908798
851,proficient-beaver-pr,2026-01-13T02:53:48.046243Z,2026-01-13T01:53:48.046243Z,2026-01-13T02:53:48.046243Z,2026-01-13T02:53:55.046243Z,0.6914274701539824
3823,orthodox-whippet-ver,2026-05-16T22:53:48.046243Z,2026-05-16T21:53:48.046243Z,2026-05-16T22:53:48.046243Z,2026-05-16T22:55:46.046243Z,91.6786367411869
7341,bouncy-dugong-skinny,2026-10-10T12:53:48.046243Z,2026-10-10T11:53:48.046243Z,2026-10-10T12:53:48.046243Z,2026-10-10T12:56:21.046243Z,83.69028784566436
4601,classic-pig-crafty-c,2026-06-18T08:53:48.046243Z,2026-06-18T07:53:48.046243Z,2026-06-18T08:53:48.046243Z,2026-06-18T08:56:59.046243Z,60.995069909390445
5377,viridian-spaniel-fre,2026-07-20T16:53:48.046243Z,2026-07-20T15:53:48.046243Z,2026-07-20T16:53:48.046243Z,2026-07-20T16:55:09.046243Z,16.009603409237616
6502,amphibian-coucal-apr,2026-09-05T13:53:48.046243Z,2026-09-05T12:53:48.046243Z,2026-09-05T13:53:48.046243Z,2026-09-05T13:58:34.046243Z,77.88143500643024
6022,rampant-kiwi-impossi,2026-08-16T13:53:48.046243Z,2026-08-16T12:53:48.046243Z,2026-08-16T13:53:48.046243Z,2026-08-16T13:56:06.046243Z,35.855132249234046
2005,interesting-alligato,2026-03-02T04:53:48.046243Z,2026-03-02T03:53:48.046243Z,2026-03-02T04:53:48.046243Z,2026-03-02T04:57:33.046243Z,30.717906865842703
291,splendid-grebe-trans,2025-12-20T18:53:48.046243Z,2025-12-20T17:53:48.046243Z,2025-12-20T18:53:48.046243Z,2025-12-20T18:55:20.046243Z,38.47645633915134
3034,idealistic-clam-past,2026-04-14T01:53:48.046243Z,2026-04-14T00:53:48.046243Z,2026-04-14T01:53:48.046243Z,2026-04-14T01:55:52.046243Z,18.502090997593868
2493,benign-octopus-rugge,2026-03-22T12:53:48.046243Z,2026-03-22T11:53:48.046243Z,2026-03-22T12:53:48.046243Z,2026-03-22T12:54:36.046243Z,11.91302077081129
3191,excellent-chital-sag,2026-04-20T14:53:48.046243Z,2026-04-20T13:53:48.046243Z,2026-04-20T14:53:48.046243Z,2026-04-20T14:55:35.046243Z,97.13538085772507
7691,successful-tamarin-t,2026-10-25T02:53:48.046243Z,2026-10-25T01:53:48.046243Z,2026-10-25T02:53:48.046243Z,2026-10-25T02:54:08.046243Z,43.843059022754716
3043,burrowing-grasshoppe,2026-04-14T10:53:48.046243Z,2026-04-14T09:53:48.046243Z,2026-04-14T10:53:48.046243Z,2026-04-14T10:54:33.046243Z,74.59472786836447
5692,whispering-quail-abs,2026-08-02T19:53:48.046243Z,2026-08-02T18:53:48.046243Z,2026-08-02T19:53:48.046243Z,2026-08-02T19:55:16.046243Z,14.97217470612574
396,refreshing-toad-tric,2025-12-25T03:53:48.046243Z,2025-12-25T02:53:48.046243Z,2025-12-25T03:53:48.046243Z,2025-12-25T03:54:37.046243Z,9.619857853507263
3811,eggplant-stingray-am,2026-05-16T10:53:48.046243Z,2026-05-16T09:53:48.046243Z,2026-05-16T10:53:48.046243Z,2026-05-16T10:54:05.046243Z,43.575055689140775
8583,daffy-chameleon-amig,2026-12-01T06:53:48.046243Z,2026-12-01T05:53:48.046243Z,2026-12-01T06:53:48.046243Z,2026-12-01T06:54:47.046243Z,61.98398344758812
6263,hallowed-malkoha-tun,2026-08-26T14:53:48.046243Z,2026-08-26T13:53:48.046243Z,2026-08-26T14:53:48.046243Z,2026-08-26T14:56:41.046243Z,55.90172834536067
4713,adorable-trout-benig,2026-06-23T00:53:48.046243Z,2026-06-22T23:53:48.046243Z,2026-06-23T00:53:48.046243Z,2026-06-23T00:57:14.046243Z,45.99940547925131
8450,delectable-yak-hairy,2026-11-25T17:53:48.046243Z,2026-11-25T16:53:48.046243Z,2026-11-25T17:53:48.046243Z,2026-11-25T17:58:22.046243Z,35.131108860122055
4068,secret-spoonbill-ten,2026-05-27T03:53:48.046243Z,2026-05-27T02:53:48.046243Z,2026-05-27T03:53:48.046243Z,2026-05-27T03:58:26.046243Z,29.05468329758988
1983,aspiring-gerbil-amor,2026-03-01T06:53:48.046243Z,2026-03-01T05:53:48.046243Z,2026-03-01T06:53:48.046243Z,2026-03-01T06:58:46.046243Z,38.033026459272335
5972,nickel-ara-bizarre-c,2026-08-14T11:53:48.046243Z,2026-08-14T10:53:48.046243Z,2026-08-14T11:53:48.046243Z,2026-08-14T11:56:57.046243Z,38.909968203737364
8179,giga-basilisk-attrac,2026-11-14T10:53:48.046243Z,2026-11-14T09:53:48.046243Z,2026-11-14T10:53:48.046243Z,2026-11-14T10:57:19.046243Z,63.79342669768329
6401,lumpy-coyote-omnisci,2026-09-01T08:53:48.046243Z,2026-09-01T07:53:48.046243Z,2026-09-01T08:53:48.046243Z,2026-09-01T08:54:48.046243Z,26.252475568817534
4914,abiding-mastodon-oli,2026-07-01T09:53:48.046243Z,2026-07-01T08:53:48.046243Z,2026-07-01T09:53:48.046243Z,2026-07-01T09:58:19.046243Z,61.00702663366763
5649,garnet-nightingale-u,2026-08-01T00:53:48.046243Z,2026-07-31T23:53:48.046243Z,2026-08-01T00:53:48.046243Z,2026-08-01T00:56:56.046243Z,10.776062172242284
2479,garnet-kangaroo-fasc,2026-03-21T22:53:48.046243Z,2026-03-21T21:53:48.046243Z,2026-03-21T22:53:48.046243Z,2026-03-21T22:55:26.046243Z,68.7622469382487
423,able-whale-puzzling,2025-12-26T06:53:48.046243Z,2025-12-26T05:53:48.046243Z,2025-12-26T06:53:48.046243Z,2025-12-26T06:57:28.046243Z,99.14267305421336
4785,organic-donkey-eggpl,2026-06-26T00:53:48.046243Z,2026-06-25T23:53:48.046243Z,2026-06-26T00:53:48.046243Z,2026-06-26T00:57:40.046243Z,5.551800414943764
1001,defiant-quokka-ultra,2026-01-19T08:53:48.046243Z,2026-01-19T07:53:48.046243Z,2026-01-19T08:53:48.046243Z,2026-01-19T08:54:08.046243Z,19.197648880475903
1220,loose-nuthatch-shrew,2026-01-28T11:53:48.046243Z,2026-01-28T10:53:48.046243Z,2026-01-28T11:53:48.046243Z,2026-01-28T11:55:19.046243Z,33.66372958018039
643,rustling-koel-unself,2026-01-04T10:53:48.046243Z,2026-01-04T09:53:48.046243Z,2026-01-04T10:53:48.046243Z,2026-01-04T10:54:15.046243Z,10.655377855316173
4409,ultra-goshawk-litera,2026-06-10T08:53:48.046243Z,2026-06-10T07:53:48.046243Z,2026-06-10T08:53:48.046243Z,2026-06-10T08:56:47.046243Z,50.322507319503075
3892,thistle-wasp-busy-re,2026-05-19T19:53:48.046243Z,2026-05-19T18:53:48.046243Z,2026-05-19T19:53:48.046243Z,2026-05-19T19:56:10.046243Z,95.98165532116961
577,delightful-honeybee,2026-01-01T16:53:48.046243Z,2026-01-01T15:53:48.046243Z,2026-01-01T16:53:48.046243Z,2026-01-01T16:56:54.046243Z,80.47852620346522
3839,auspicious-starling,2026-05-17T14:53:48.046243Z,2026-05-17T13:53:48.046243Z,2026-05-17T14:53:48.046243Z,2026-05-17T14:56:35.046243Z,71.56781826001928
4411,splendid-goshawk-wan,2026-06-10T10:53:48.046243Z,2026-06-10T09:53:48.046243Z,2026-06-10T10:53:48.046243Z,2026-06-10T10:54:44.046243Z,66.89153337998137
1597,sweet-asp-maize-mole,2026-02-13T04:53:48.046243Z,2026-02-13T03:53:48.046243Z,2026-02-13T04:53:48.046243Z,2026-02-13T04:57:04.046243Z,75.05195397484033
6813,analytic-harrier-ang,2026-09-18T12:53:48.046243Z,2026-09-18T11:53:48.046243Z,2026-09-18T12:53:48.046243Z,2026-09-18T12:57:32.046243Z,44.390073124978855
2838,observant-sheep-dari,2026-04-05T21:53:48.046243Z,2026-04-05T20:53:48.046243Z,2026-04-05T21:53:48.046243Z,2026-04-05T21:55:24.046243Z,58.99736069873445
5983,small-macaque-hissin,2026-08-14T22:53:48.046243Z,2026-08-14T21:53:48.046243Z,2026-08-14T22:53:48.046243Z,2026-08-14T22:54:10.046243Z,88.90065377126356
517,crimson-hummingbird,2025-12-30T04:53:48.046243Z,2025-12-30T03:53:48.046243Z,2025-12-30T04:53:48.046243Z,2025-12-30T04:54:18.046243Z,32.83624433665268
4013,cordial-starfish-ele,2026-05-24T20:53:48.046243Z,2026-05-24T19:53:48.046243Z,2026-05-24T20:53:48.046243Z,2026-05-24T20:58:10.046243Z,86.7706907448693
6319,didactic-gorilla-rea,2026-08-28T22:53:48.046243Z,2026-08-28T21:53:48.046243Z,2026-08-28T22:53:48.046243Z,2026-08-28T22:57:45.046243Z,63.57755054671315
8044,holistic-tortoise-ch,2026-11-08T19:53:48.046243Z,2026-11-08T18:53:48.046243Z,2026-11-08T19:53:48.046243Z,2026-11-08T19:56:26.046243Z,22.858885734459577
7670,steadfast-lyrebird-b,2026-10-24T05:53:48.046243Z,2026-10-24T04:53:48.046243Z,2026-10-24T05:53:48.046243Z,2026-10-24T05:54:16.046243Z,54.684583902751996
173,vagabond-scorpion-su,2025-12-15T20:53:48.046243Z,2025-12-15T19:53:48.046243Z,2025-12-15T20:53:48.046243Z,2025-12-15T20:54:26.046243Z,60.75634540054297
5759,amusing-dachshund-br,2026-08-05T14:53:48.046243Z,2026-08-05T13:53:48.046243Z,2026-08-05T14:53:48.046243Z,2026-08-05T14:54:38.046243Z,26.271314896861064
4962,tidy-sponge-nifty-ko,2026-07-03T09:53:48.046243Z,2026-07-03T08:53:48.046243Z,2026-07-03T09:53:48.046243Z,2026-07-03T09:54:19.046243Z,81.00250603475617
4374,tomato-seriema-pompo,2026-06-08T21:53:48.046243Z,2026-06-08T20:53:48.046243Z,2026-06-08T21:53:48.046243Z,2026-06-08T21:54:42.046243Z,12.701534168320128
1830,wealthy-donkey-livel,2026-02-22T21:53:48.046243Z,2026-02-22T20:53:48.046243Z,2026-02-22T21:53:48.046243Z,2026-02-22T21:57:04.046243Z,27.38126046779419
6705,steady-wildebeest-cr,2026-09-14T00:53:48.046243Z,2026-09-13T23:53:48.046243Z,2026-09-14T00:53:48.046243Z,2026-09-14T00:55:41.046243Z,44.611414726711196
8343,brown-frog-skilled-s,2026-11-21T06:53:48.046243Z,2026-11-21T05:53:48.046243Z,2026-11-21T06:53:48.046243Z,2026-11-21T06:57:02.046243Z,6.813946582092156
2271,married-sambar-bald,2026-03-13T06:53:48.046243Z,2026-03-13T05:53:48.046243Z,2026-03-13T06:53:48.046243Z,2026-03-13T06:57:44.046243Z,30.095103003813705
4263,axiomatic-chowchow-n,2026-06-04T06:53:48.046243Z,2026-06-04T05:53:48.046243Z,2026-06-04T06:53:48.046243Z,2026-06-04T06:56:54.046243Z,37.372697703667846
1752,rainbow-jerboa-exube,2026-02-19T15:53:48.046243Z,2026-02-19T14:53:48.046243Z,2026-02-19T15:53:48.046243Z,2026-02-19T15:54:39.046243Z,50.04540483972717
4928,vehement-prawn-bizar,2026-07-01T23:53:48.046243Z,2026-07-01T22:53:48.046243Z,2026-07-01T23:53:48.046243Z,2026-07-01T23:58:47.046243Z,90.26103252615928
756,magenta-boobook-peti,2026-01-09T03:53:48.046243Z,2026-01-09T02:53:48.046243Z,2026-01-09T03:53:48.046243Z,2026-01-09T03:54:10.046243Z,10.927519994572032
6228,nano-goat-lyrical-al,2026-08-25T03:53:48.046243Z,2026-08-25T02:53:48.046243Z,2026-08-25T03:53:48.046243Z,2026-08-25T03:58:03.046243Z,79.80785068201709
4720,amphibian-marmoset-g,2026-06-23T07:53:48.046243Z,2026-06-23T06:53:48.046243Z,2026-06-23T07:53:48.046243Z,2026-06-23T07:56:57.046243Z,92.12604891871324
4563,woodoo-wolf-porcelai,2026-06-16T18:53:48.046243Z,2026-06-16T17:53:48.046243Z,2026-06-16T18:53:48.046243Z,2026-06-16T18:57:12.046243Z,86.82807359871411
3912,wooden-bandicoot-fur,2026-05-20T15:53:48.046243Z,2026-05-20T14:53:48.046243Z,2026-05-20T15:53:48.046243Z,2026-05-20T15:57:07.046243Z,21.67799240848012
4695,cerise-booby-raspber,2026-06-22T06:53:48.046243Z,2026-06-22T05:53:48.046243Z,2026-06-22T06:53:48.046243Z,2026-06-22T06:54:04.046243Z,2.1474433329522924
8250,fortunate-starfish-a,2026-11-17T09:53:48.046243Z,2026-11-17T08:53:48.046243Z,2026-11-17T09:53:48.046243Z,2026-11-17T09:57:49.046243Z,25.89282013545858
5157,poised-pegasus-delic,2026-07-11T12:53:48.046243Z,2026-07-11T11:53:48.046243Z,2026-07-11T12:53:48.046243Z,2026-07-11T12:56:47.046243Z,97.13516650658937
991,debonair-wasp-rousin,2026-01-18T22:53:48.046243Z,2026-01-18T21:53:48.046243Z,2026-01-18T22:53:48.046243Z,2026-01-18T22:54:20.046243Z,31.07763128100114
6743,kickass-jellyfish-am,2026-09-15T14:53:48.046243Z,2026-09-15T13:53:48.046243Z,2026-09-15T14:53:48.046243Z,2026-09-15T14:57:49.046243Z,99.55311102085192
3390,eggplant-tapir-tough,2026-04-28T21:53:48.046243Z,2026-04-28T20:53:48.046243Z,2026-04-28T21:53:48.046243Z,2026-04-28T21:55:28.046243Z,4.561821965582668
6908,ginger-mastiff-almon,2026-09-22T11:53:48.046243Z,2026-09-22T10:53:48.046243Z,2026-09-22T11:53:48.046243Z,2026-09-22T11:58:23.046243Z,86.77958323078494
6535,magnetic-anteater-il,2026-09-06T22:53:48.046243Z,2026-09-06T21:53:48.046243Z,2026-09-06T22:53:48.046243Z,2026-09-06T22:58:29.046243Z,35.742345666071664
8005,jade-elk-acoustic-vi,2026-11-07T04:53:48.046243Z,2026-11-07T03:53:48.046243Z,2026-11-07T04:53:48.046243Z,2026-11-07T04:56:15.046243Z,86.75333138128664
1523,daffodil-seriema-ami,2026-02-10T02:53:48.046243Z,2026-02-10T01:53:48.046243Z,2026-02-10T02:53:48.046243Z,2026-02-10T02:57:24.046243Z,21.915873349275394
1384,competent-quail-heav,2026-02-04T07:53:48.046243Z,2026-02-04T06:53:48.046243Z,2026-02-04T07:53:48.046243Z,2026-02-04T07:53:55.046243Z,62.6770845208653
558,striped-jaguarundi-b,2025-12-31T21:53:48.046243Z,2025-12-31T20:53:48.046243Z,2025-12-31T21:53:48.046243Z,2025-12-31T21:55:25.046243Z,38.1179590258123
2752,exotic-armadillo-int,2026-04-02T07:53:48.046243Z,2026-04-02T06:53:48.046243Z,2026-04-02T07:53:48.046243Z,2026-04-02T07:58:08.046243Z,92.96087466991891
145,magnetic-potoo-resol,2025-12-14T16:53:48.046243Z,2025-12-14T15:53:48.046243Z,2025-12-14T16:53:48.046243Z,2025-12-14T16:56:18.046243Z,73.42051660187174
8676,gregarious-pegasus-p,2026-12-05T03:53:48.046243Z,2026-12-05T02:53:48.046243Z,2026-12-05T03:53:48.046243Z,2026-12-05T03:54:24.046243Z,42.84897736867443
957,positive-wren-spiked,2026-01-17T12:53:48.046243Z,2026-01-17T11:53:48.046243Z,2026-01-17T12:53:48.046243Z,2026-01-17T12:56:25.046243Z,1.4825255593643116
1357,curvy-bull-tireless,2026-02-03T04:53:48.046243Z,2026-02-03T03:53:48.046243Z,2026-02-03T04:53:48.046243Z,2026-02-03T04:57:43.046243Z,1.9177984694338956
7692,emerald-nautilus-hor,2026-10-25T03:53:48.046243Z,2026-10-25T02:53:48.046243Z,2026-10-25T03:53:48.046243Z,2026-10-25T03:56:30.046243Z,50.35861327520682
306,big-dachshund-splend,2025-12-21T09:53:48.046243Z,2025-12-21T08:53:48.046243Z,2025-12-21T09:53:48.046243Z,2025-12-21T09:55:59.046243Z,29.30014580479555
538,energetic-quokka-ast,2025-12-31T01:53:48.046243Z,2025-12-31T00:53:48.046243Z,2025-12-31T01:53:48.046243Z,2025-12-31T01:57:07.046243Z,75.39635422975464
7515,cherubic-marmoset-vi,2026-10-17T18:53:48.046243Z,2026-10-17T17:53:48.046243Z,2026-10-17T18:53:48.046243Z,2026-10-17T18:56:41.046243Z,43.50383704238385
8279,quartz-tortoise-cryp,2026-11-18T14:53:48.046243Z,2026-11-18T13:53:48.046243Z,2026-11-18T14:53:48.046243Z,2026-11-18T14:55:09.046243Z,85.46734141326672
1657,vivacious-bulldog-st,2026-02-15T16:53:48.046243Z,2026-02-15T15:53:48.046243Z,2026-02-15T16:53:48.046243Z,2026-02-15T16:56:09.046243Z,85.56473424481553
7235,lilac-wrasse-dark-st,2026-10-06T02:53:48.046243Z,2026-10-06T01:53:48.046243Z,2026-10-06T02:53:48.046243Z,2026-10-06T02:56:58.046243Z,11.790267970023127
2974,sloppy-bonobo-ferven,2026-04-11T13:53:48.046243Z,2026-04-11T12:53:48.046243Z,2026-04-11T13:53:48.046243Z,2026-04-11T13:58:16.046243Z,51.28478748813639
5262,mauve-chupacabra-pyg,2026-07-15T21:53:48.046243Z,2026-07-15T20:53:48.046243Z,2026-07-15T21:53:48.046243Z,2026-07-15T21:54:12.046243Z,78.11112044808088
449,blazing-taipan-large,2025-12-27T08:53:48.046243Z,2025-12-27T07:53:48.046243Z,2025-12-27T08:53:48.046243Z,2025-12-27T08:55:39.046243Z,53.79815034045213
906,intelligent-tamarin,2026-01-15T09:53:48.046243Z,2026-01-15T08:53:48.046243Z,2026-01-15T09:53:48.046243Z,2026-01-15T09:57:20.046243Z,82.11543992983627
8061,shaggy-jaguarundi-tr,2026-11-09T12:53:48.046243Z,2026-11-09T11:53:48.046243Z,2026-11-09T12:53:48.046243Z,2026-11-09T12:54:43.046243Z,22.219448284935194
6040,hopping-spider-virid,2026-08-17T07:53:48.046243Z,2026-08-17T06:53:48.046243Z,2026-08-17T07:53:48.046243Z,2026-08-17T07:57:52.046243Z,65.06875226556176
3564,small-pudu-precious,2026-05-06T03:53:48.046243Z,2026-05-06T02:53:48.046243Z,2026-05-06T03:53:48.046243Z,2026-05-06T03:53:53.046243Z,87.01120679035506
113,sociable-ara-towerin,2025-12-13T08:53:48.046243Z,2025-12-13T07:53:48.046243Z,2025-12-13T08:53:48.046243Z,2025-12-13T08:57:18.046243Z,54.52342267877817
5158,hypersonic-penguin-p,2026-07-11T13:53:48.046243Z,2026-07-11T12:53:48.046243Z,2026-07-11T13:53:48.046243Z,2026-07-11T13:58:48.046243Z,31.292388230230905
1626,uppish-collie-auspic,2026-02-14T09:53:48.046243Z,2026-02-14T08:53:48.046243Z,2026-02-14T09:53:48.046243Z,2026-02-14T09:57:12.046243Z,96.94226067271985
897,beautiful-boa-intrep,2026-01-15T00:53:48.046243Z,2026-01-14T23:53:48.046243Z,2026-01-15T00:53:48.046243Z,2026-01-15T00:54:38.046243Z,24.985483948130938
1006,bulky-bug-innocent-c,2026-01-19T13:53:48.046243Z,2026-01-19T12:53:48.046243Z,2026-01-19T13:53:48.046243Z,2026-01-19T13:58:16.046243Z,33.11707017663977
5352,denim-asp-feathered,2026-07-19T15:53:48.046243Z,2026-07-19T14:53:48.046243Z,2026-07-19T15:53:48.046243Z,2026-07-19T15:57:55.046243Z,60.95196842954259
272,qualified-python-anc,2025-12-19T23:53:48.046243Z,2025-12-19T22:53:48.046243Z,2025-12-19T23:53:48.046243Z,2025-12-19T23:54:39.046243Z,10.9282203730804
3004,romantic-sponge-real,2026-04-12T19:53:48.046243Z,2026-04-12T18:53:48.046243Z,2026-04-12T19:53:48.046243Z,2026-04-12T19:55:47.046243Z,12.179196190703646
3379,ambitious-galago-wil,2026-04-28T10:53:48.046243Z,2026-04-28T09:53:48.046243Z,2026-04-28T10:53:48.046243Z,2026-04-28T10:55:29.046243Z,21.082444443569127
4556,mighty-kakapo-curiou,2026-06-16T11:53:48.046243Z,2026-06-16T10:53:48.046243Z,2026-06-16T11:53:48.046243Z,2026-06-16T11:54:31.046243Z,50.84786579622931
5305,beautiful-puma-solid,2026-07-17T16:53:48.046243Z,2026-07-17T15:53:48.046243Z,2026-07-17T16:53:48.046243Z,2026-07-17T16:58:16.046243Z,7.588579440700027
61,artichoke-polecat-qu,2025-12-11T04:53:48.046243Z,2025-12-11T03:53:48.046243Z,2025-12-11T04:53:48.046243Z,2025-12-11T04:58:01.046243Z,95.5284524329001
665,banana-boobook-tiny,2026-01-05T08:53:48.046243Z,2026-01-05T07:53:48.046243Z,2026-01-05T08:53:48.046243Z,2026-01-05T08:58:16.046243Z,54.839221464586615
1820,carrot-markhor-trans,2026-02-22T11:53:48.046243Z,2026-02-22T10:53:48.046243Z,2026-02-22T11:53:48.046243Z,2026-02-22T11:57:55.046243Z,75.88536329249155
8118,prehistoric-manatee,2026-11-11T21:53:48.046243Z,2026-11-11T20:53:48.046243Z,2026-11-11T21:53:48.046243Z,2026-11-11T21:55:44.046243Z,58.95903525484603
2167,gay-boobook-transluc,2026-03-08T22:53:48.046243Z,2026-03-08T21:53:48.046243Z,2026-03-08T22:53:48.046243Z,2026-03-08T22:54:21.046243Z,63.303917767182625
